x,y
3.537263075908675,4.796276781045455
0.0,5.326159429077718
0.0,0.0
4.5105598082633644,0.0
10.0,5.352719513690639
4.99164967946892,4.713448383710079
4.717619868660114,9.624253447824238
5.286247980567054,10.0
4.957972719434022,0.0
10.0,6.0848805378901485
4.62728717144205,5.241055154330902
9.026949136802084,0.0
4.625430000499005,10.0
10.0,4.8725219532077855
5.0674027076126,0.0
0.3947716417772242,4.786297272536428
0.0,4.81066456822471
0.5798240852157165,0.0
0.0,5.201827492156152
0.0,4.579426618748181
4.478220612646811,10.0
5.023253935301431,5.300025572637023
10.0,4.827744145635393
9.561311709348699,0.09355698348907127
9.658329743686123,10.0
0.5487354953926722,5.3426933355556
6.086168871761303,5.126530258261654
6.780463881734853,0.0
4.729861067207025,4.124959721683857
10.0,4.561410075434396
0.0,9.865045226303204
0.27666743037582575,5.113170163309719
4.698407508460046,3.298583983474879
0.0,4.5529169516033345
5.850542249620798,4.723395328118351
1.333859650892869,5.147113928060304
5.818683102792479,5.144139744658621
0.5750013864982293,10.0
4.928422512886864,5.142223942477549
0.0,5.009482285235929
7.204784024443865,10.0
0.0,0.0
2.5817196526173296,4.643654015754904
0.0,5.916204598589209
1.4457423732522816,8.95882692907186
5.6427265855362565,0.0
2.5193407363272553,5.273422337983233
0.028077524658874944,10.0
2.57119235440072,0.5615071883215615
9.766813218138164,10.0
0.1775529247074128,10.0
10.0,4.647251789906269
10.0,9.66742514043153
10.0,10.0
4.320297223702057,5.0910534546522355
8.394866407667871,5.2033282847293
10.0,5.127961828130647
5.299347988030693,5.353894390555689
4.6837285959606145,7.158629348480665
0.0,6.296002306871684
5.394635914682236,4.919049150292906
4.764125014496115,5.157602221619484
3.337832038967396,5.214064498277481
1.5385622163902155,2.031835151948744
4.929210620095914,10.0
4.890585737728624,9.8509776490935
10.0,9.757313062142236
10.0,5.68853940255999
0.0,5.48242531048349
4.892612847759268,7.832115545834799
4.76010323569933,10.0
10.0,0.0
5.30058323064535,4.709480457885991
4.614279809140812,0.0
5.086764110715688,0.0
10.0,10.0
0.0,10.0
0.0,0.0
4.750107964537312,9.367890605400184
5.129381950143333,5.198592649149197
5.096021927064857,1.4433511320803032
5.145758295657775,5.070772658359553
0.0,10.0
4.1435069648320795,9.662966340500239
4.81919688969693,0.0
2.0068417928298543,10.0
10.0,10.0
5.229768279285134,0.0
0.0,5.0829514937729146
0.1663303619511569,0.0
5.145207131418472,0.0
4.809392056726586,5.183688579491074
4.737070236066508,0.9944007266661946
8.471471672207576,10.0
5.316528874158326,5.1048557052263215
4.7086864072860015,4.825505955850583
10.0,0.47993496731082236
5.183811962435705,10.0
8.180445215888124,0.1350844996909106
7.302539387788383,4.6807206006969455
