x,y
5.663007181149389,10.0
9.400268330749602,5.435597952264767
5.688282824295399,0.17176567398033069
5.138767715088837,10.0
0.0,9.932864498891162
4.390804228921136,5.000744522937115
10.0,1.5960570546530937
5.856444408747827,0.0
0.0,10.0
6.1834373924672015,10.0
9.44923776869133,4.7635303815019485
9.610935975970978,10.0
4.394435701435215,4.284950383470201
10.0,4.3022587396789875
0.913240575603625,0.0
4.867119315689338,9.917629001060295
4.5469770931811055,9.97645935191989
4.763518235688914,4.3032869805160425
9.733967507513844,5.193997681146408
1.5898089415942929,5.253990029078997
5.67034496269499,4.621814082363945
3.281562807839534,0.0
5.234655348617528,5.005410259626622
9.393964108085463,5.064791463266692
0.0,4.93801838099357
10.0,8.336888612245808
4.597316820823821,5.039368850748374
0.1462943593985827,4.755588475769158
10.0,0.2859828135506721
4.939770321761746,0.0
4.765971166547597,4.7526198986006
0.0,10.0
5.149499393103582,4.460419670950403
2.0603308326456067,4.971126813093515
9.470478049526088,4.937666270326777
6.387344775362835,10.0
9.322110934597656,0.0
1.0117055886756388,5.320717290328162
10.0,4.534165401147918
0.044039692865043674,0.0
0.0,0.0
0.07374441863501732,10.0
9.881174930568335,0.0
0.09521104326708912,10.0
4.235307269385401,4.994749024852312
0.0,5.510085421491212
0.0,1.2241155940236101
5.504569930030704,0.34754390114465505
5.938481651864331,10.0
5.237875588590901,5.10779727638964
9.565562479730767,10.0
6.821985126649727,10.0
0.0,4.808468870981971
0.22658859726330627,0.0
8.050844321767606,9.974409094717515
10.0,10.0
5.3139985174972715,6.660163542618194
4.479759943851134,10.0
10.0,10.0
4.733773053665159,5.131678879845918
10.0,4.514080721368816
5.679687685164788,5.01526258620213
9.950358736550733,4.989153937945268
8.528358223500218,4.772374174870163
4.602367297016448,8.434275031889953
9.69739728846198,5.163388281011231
4.788341954736786,3.640234450028215
4.458202685614634,0.0
4.75643094967434,0.9294462644315683
0.3465395432989125,5.012083099814045
0.06672878309547353,0.0
5.444956602992552,4.226755398517103
5.553878709973992,0.0
9.374484029451187,0.28365098636747593
0.3362914195039218,9.559887654967497
10.0,0.5489077016453486
4.944949040164732,10.0
9.9052169079253,10.0
0.0,4.998553350514041
6.923958268820022,5.262535926518634
4.993785850093911,9.186757811082567
5.256483162670744,10.0
0.0,4.6135909207180115
5.2384975661640105,8.12030016716096
0.04965551353827507,4.597189918293979
5.38561455600928,4.746228429900956
4.145177024242522,5.108804863916753
4.6806425169197885,4.396637688321276
9.691556360339925,0.3118041778500887
5.332465315091607,5.1948370879453325
10.0,7.100065022896835
6.507674814338784,0.0
5.462053367397004,0.0
0.19603185267010584,0.0
9.785397010545738,5.619899431249894
4.869320994462427,10.0
5.261781556515157,5.009696019501573
3.7069172040804856,10.0
5.293144983810791,7.019610636054214
3.528390046937045,0.0
9.579630288012478,0.0
9.632612474085127,5.62885748075058
0.38185813361806015,9.615615721211453
0.4196258072994439,10.0
8.978126813469844,4.737144313284793
4.578886791993091,5.7749223187526
4.545678932990511,0.5909398347044728
5.64753419973666,10.0
5.635892936165424,0.0
5.076380691563694,10.0
9.116554675068606,5.306383555296986
10.0,5.649701811815314
4.856307418767866,5.5121170819295475
5.107909644462276,9.620650928323492
5.036931930031972,10.0
0.43907768863257995,0.2651000640656398
3.551874545320792,10.0
9.999628105098784,0.0
4.515290893562574,5.241330973130011
9.38292682564817,5.2821418753516625
4.851401333644556,4.423182220644369
4.451339540043132,4.9825822064446195
0.0,10.0
4.205657168294101,5.281074321157959
4.496648602597169,0.16667252798853213
5.81539536295343,0.0
10.0,4.2415941968191
9.91047230079813,10.0
10.0,1.039877483594541
0.15039341576606832,4.649954648368839
4.982787609727627,0.0
4.932924659066835,4.9375279624458654
5.264228436678346,9.544599652714018
5.5964638370831805,5.570421234001877
4.674637182584506,5.108133342529423
5.403864040229922,5.190734359386984
5.154928995051807,4.550760449413022
5.524961780389928,10.0
0.6223754246512614,0.0
4.750782187572907,0.0
5.373832977981618,0.0
4.156341168261901,4.9587391874434426
2.775892576600997,2.854648346592588
3.0017836475395385,5.227083311049941
4.268976225780215,4.903074572474767
5.282464041050388,5.187506540893605
0.44014790405749954,9.71457387808349
8.102315334670799,5.036379228966536
9.642433773149616,0.5124201713658296
10.0,2.033116170021214
0.2898639912051335,0.0
9.754619023148928,4.613319445435706
5.678097607693732,5.23742854365563
7.94779710814664,7.172746388086571
5.061783958295858,0.0
5.158570355746271,4.319714565323642
0.4233084009078519,4.768506573321137
